statusId|sensorName|[value-x,value-y,value-z]|timestamp
218|K6DS3TR Gyroscope|[0.014172072,0.012363911,-0.09176418]|1566265936687
218|K6DS3TR Accelerometer|[0.320823,-0.12210429,10.120291]|1566265936689
218|Samsung Linear Acceleration Sensor|[0.0214428,-0.28258783,0.31952572]|1566265936689
218|K6DS3TR Gyroscope|[0.020280723,-0.0035185888,-0.09481851]|1566265936697
218|K6DS3TR Accelerometer|[0.30645782,0.01316811,9.922769]|1566265936699
218|Samsung Linear Acceleration Sensor|[0.006840557,-0.14795683,0.12202072]|1566265936698
218|K6DS3TR Gyroscope|[0.008674284,0.009920448,-0.08809899]|1566265936706
218|K6DS3TR Accelerometer|[0.45609543,0.35194764,9.860519]|1566265936708
218|Samsung Linear Acceleration Sensor|[0.15722248,0.19049451,0.05975437]|1566265936708
218|K6DS3TR Gyroscope|[0.0031764973,0.0013683364,-0.091153316]|1566265936716
218|K6DS3TR Accelerometer|[0.33159694,0.05865794,9.787497]|1566265936719
218|Samsung Linear Acceleration Sensor|[0.032613397,-0.10247858,-0.013270378]|1566265936719
218|K6DS3TR Gyroscope|[-0.005986482,-0.010238105,-0.08687726]|1566265936727
218|K6DS3TR Accelerometer|[0.2645593,0.29927522,9.692925]|1566265936729
218|Samsung Linear Acceleration Sensor|[-0.035497785,0.13884714,-0.10781956]|1566265936729
218|K6DS3TR Gyroscope|[-0.004153885,-0.007183779,-0.08321207]|1566265936736
218|K6DS3TR Accelerometer|[0.30526072,0.2885013,9.733627]|1566265936738
218|Samsung Linear Acceleration Sensor|[0.004462689,0.128299,-0.06709957]|1566265936738
218|K6DS3TR Gyroscope|[-0.013927732,-0.005351182,-0.07771428]|1566265936746
218|K6DS3TR Accelerometer|[0.38187516,0.1328782,9.788693]|1566265936748
218|Samsung Linear Acceleration Sensor|[0.08038768,-0.026096955,-0.012031555]|1566265936749
218|K6DS3TR Gyroscope|[-0.007819079,-0.009016374,-0.07893601]|1566265936757
218|K6DS3TR Accelerometer|[0.37469256,0.10055647,9.773131]|1566265936759
218|Samsung Linear Acceleration Sensor|[0.07206699,-0.05770556,-0.027570724]|1566265936759
218|K6DS3TR Gyroscope|[-0.0017104261,-0.0065729134,-0.07588168]|1566265936766
218|K6DS3TR Accelerometer|[0.33039984,0.23104046,9.878476]|1566265936768
218|Samsung Linear Acceleration Sensor|[0.026900262,0.07273674,0.077801704]|1566265936768
218|K6DS3TR Gyroscope|[-0.016982056,-0.0029077232,-0.0703839]|1566265936776
218|K6DS3TR Accelerometer|[0.36631286,0.2908955,10.0508585]|1566265936778
218|Samsung Linear Acceleration Sensor|[0.06223461,0.13379915,0.2501831]|1566265936778
218|K6DS3TR Gyroscope|[-0.017592922,-0.00962724,-0.070994765]|1566265936787
218|K6DS3TR Accelerometer|[0.17118542,0.2645593,10.0341]|1566265936789
218|Samsung Linear Acceleration Sensor|[-0.13378035,0.108554006,0.23343372]|1566265936789
218|K6DS3TR Gyroscope|[-0.015149459,-0.007183779,-0.06977303]|1566265936796
218|K6DS3TR Accelerometer|[0.45250413,-0.01436521,10.131064]|1566265936798
218|Samsung Linear Acceleration Sensor|[0.14666131,-0.16912933,0.3304062]|1566265936798
218|K6DS3TR Gyroscope|[-0.0035430193,-0.011459835,-0.054501396]|1566265936807
218|K6DS3TR Accelerometer|[0.2825158,0.007182605,9.885659]|1566265936809
218|Samsung Linear Acceleration Sensor|[-0.024545372,-0.14715938,0.08503246]|1566265936809
218|K6DS3TR Gyroscope|[0.003787361,-0.015735893,-0.054501396]|1566265936817
218|K6DS3TR Accelerometer|[0.46088383,0.29807812,9.999383]|1566265936819
218|Samsung Linear Acceleration Sensor|[0.15194604,0.14314793,0.19882488]|1566265936818
218|K6DS3TR Gyroscope|[0.017837264,0.01480737,-0.05389053]|1566265936826
218|K6DS3TR Accelerometer|[0.18195933,0.49200845,9.660604]|1566265936828
218|Samsung Linear Acceleration Sensor|[-0.12558636,0.3344553,-0.13995647]|1566265936828
218|K6DS3TR Gyroscope|[0.018448127,-0.018179353,-0.06061005]|1566265936836
218|K6DS3TR Accelerometer|[0.48362875,0.09816227,9.959879]|1566265936839
218|Samsung Linear Acceleration Sensor|[0.17396858,-0.06180372,0.15942478]|1566265936839
218|K6DS3TR Gyroscope|[0.011117745,0.015418235,-0.04900361]|1566265936847
218|K6DS3TR Accelerometer|[0.272939,-0.077811554,9.540894]|1566265936849
218|Samsung Linear Acceleration Sensor|[-0.035425156,-0.23890568,-0.25958347]|1566265936849
218|K6DS3TR Gyroscope|[0.020280723,0.0013683364,-0.04900361]|1566265936856
218|K6DS3TR Accelerometer|[0.32441434,0.3854665,9.349358]|1566265936858
218|Samsung Linear Acceleration Sensor|[0.015945762,0.22189328,-0.4510746]|1566265936858
218|K6DS3TR Gyroscope|[0.030054567,-0.014514161,-0.044116687]|1566265936867
218|K6DS3TR Accelerometer|[0.40940848,0.6823475,9.534908]|1566265936869
218|Samsung Linear Acceleration Sensor|[0.09900254,0.51411545,-0.26538372]|1566265936869
218|K6DS3TR Gyroscope|[-0.009651672,0.0068661235,-0.03984063]|1566265936877
218|K6DS3TR Accelerometer|[0.31244332,-0.21308395,10.044873]|1566265936878
218|Samsung Linear Acceleration Sensor|[0.0023964345,-0.3807837,0.24456024]|1566265936878
218|K6DS3TR Gyroscope|[-0.0010995604,0.011142179,-0.030066786]|1566265936886
218|K6DS3TR Accelerometer|[0.12569559,-0.46088383,10.242394]|1566265936888
218|Samsung Linear Acceleration Sensor|[-0.18315098,-0.6274222,0.44202423]|1566265936888
218|K6DS3TR Gyroscope|[0.0025656316,-0.03772704,-0.03984063]|1566265936897
218|K6DS3TR Accelerometer|[0.32561144,0.51355624,10.092757]|1566265936899
218|Samsung Linear Acceleration Sensor|[0.013194174,0.34678346,0.2925043]|1566265936899
218|K6DS3TR Gyroscope|[-0.020647246,-0.010238105,-0.03617544]|1566265936907
218|K6DS3TR Accelerometer|[0.45250413,-0.19991584,10.213664]|1566265936909
218|Samsung Linear Acceleration Sensor|[0.13895267,-0.3638612,0.41339874]|1566265936908
218|K6DS3TR Gyroscope|[0.0013439022,0.009920448,-0.03128852]|1566265936916
218|K6DS3TR Accelerometer|[0.12569559,0.31124622,9.485827]|1566265936918
218|Samsung Linear Acceleration Sensor|[-0.1866509,0.14745894,-0.31447887]|1566265936918
218|K6DS3TR Gyroscope|[-0.0023212917,-0.013903296,-0.035564575]|1566265936926
218|K6DS3TR Accelerometer|[0.44891283,-0.21068975,10.005369]|1566265936929
218|Samsung Linear Acceleration Sensor|[0.1351662,-0.37310368,0.2050848]|1566265936929
218|K6DS3TR Gyroscope|[0.014782937,0.012974773,-0.03739717]|1566265936937
218|K6DS3TR Accelerometer|[0.06703765,0.5793968,9.351752]|1566265936939
218|Samsung Linear Acceleration Sensor|[-0.24502933,0.415493,-0.4485607]|1566265936939
218|K6DS3TR Gyroscope|[0.009896014,-0.0010751262,-0.047171015]|1566265936946
218|K6DS3TR Accelerometer|[0.439336,0.34955344,9.847352]|1566265936948
218|Samsung Linear Acceleration Sensor|[0.12729824,0.18427753,0.04706192]|1566265936948
218|K6DS3TR Gyroscope|[0.00928515,0.03068987,-0.038008034]|1566265936956
218|K6DS3TR Accelerometer|[0.055066638,0.30885202,9.722853]|1566265936958
218|Samsung Linear Acceleration Sensor|[-0.25335848,0.14201252,-0.077527046]|1566265936959
218|K6DS3TR Gyroscope|[0.017837264,-0.02734233,-0.045949284]|1566265936967
218|K6DS3TR Accelerometer|[0.47524905,0.37110126,9.85214]|1566265936969
218|Samsung Linear Acceleration Sensor|[0.16436753,0.20150498,0.05188656]|1566265936969
218|K6DS3TR Gyroscope|[-0.0017104261,0.02763554,-0.032510247]|1566265936976
218|K6DS3TR Accelerometer|[0.1604115,-0.11492168,9.951499]|1566265936978
218|Samsung Linear Acceleration Sensor|[-0.14734545,-0.28454363,0.15114689]|1566265936978
218|K6DS3TR Gyroscope|[0.007452553,-0.031007525,-0.04167323]|1566265936986
218|K6DS3TR Accelerometer|[0.40462008,0.15562311,10.048465]|1566265936988
218|Samsung Linear Acceleration Sensor|[0.094053954,-0.014887944,0.24821663]|1566265936989
218|K6DS3TR Gyroscope|[-0.010873403,0.008087851,-0.033121113]|1566265936997
218|K6DS3TR Accelerometer|[0.37588966,0.19632454,10.06283]|1566265936999
218|Samsung Linear Acceleration Sensor|[0.066173375,0.026777431,0.2625389]|1566265936999
218|K6DS3TR Gyroscope|[-0.01637119,0.0038117953,-0.030677652]|1566265937007
218|K6DS3TR Accelerometer|[0.20829555,-0.11372458,10.1861315]|1566265937009
218|Samsung Linear Acceleration Sensor|[-0.10076171,-0.28129604,0.3857851]|1566265937008
218|K6DS3TR Gyroscope|[-0.015760325,-0.018790219,-0.023958134]|1566265937016
218|K6DS3TR Accelerometer|[0.46567222,-0.0035913025,10.0748005]|1566265937018
218|Samsung Linear Acceleration Sensor|[0.15474257,-0.16893958,0.2744751]|1566265937018
218|K6DS3TR Gyroscope|[-0.0053756163,0.014196504,-0.012351695]|1566265937027
218|K6DS3TR Accelerometer|[0.2657564,0.29807812,9.791088]|1566265937029
218|Samsung Linear Acceleration Sensor|[-0.043747872,0.13352518,-0.009295464]|1566265937029
218|K6DS3TR Gyroscope|[-0.013927732,-0.010848969,-0.022736404]|1566265937037
218|K6DS3TR Accelerometer|[0.4417302,0.24779987,9.910798]|1566265937039
218|Samsung Linear Acceleration Sensor|[0.13099939,0.08463183,0.11043072]|1566265937038
218|K6DS3TR Gyroscope|[0.0062308237,0.0319116,-0.009297369]|1566265937046
218|K6DS3TR Accelerometer|[0.51235914,-0.06344634,9.983821]|1566265937048
218|Samsung Linear Acceleration Sensor|[0.20411438,-0.22666956,0.18337536]|1566265937048
218|K6DS3TR Gyroscope|[0.014782937,0.008087851,-0.020292943]|1566265937056
218|K6DS3TR Accelerometer|[0.06584055,0.16400282,9.743204]|1566265937059
218|Samsung Linear Acceleration Sensor|[-0.24162415,-2.834499E-4,-0.057248116]|1566265937059
218|K6DS3TR Gyroscope|[0.02211332,-0.0022968575,-0.021514673]|1566265937067
218|K6DS3TR Accelerometer|[0.4225766,0.39264908,9.938332]|1566265937069
218|Samsung Linear Acceleration Sensor|[0.11469406,0.22608785,0.13793087]|1566265937069
218|K6DS3TR Gyroscope|[0.013561206,0.013585638,-0.0013561209]|1566265937076
218|K6DS3TR Accelerometer|[0.15682021,0.33039984,10.004171]|1566265937078
218|Samsung Linear Acceleration Sensor|[-0.14966434,0.16222453,0.20375443]|1566265937078
218|K6DS3TR Gyroscope|[0.003787361,-0.032229252,-0.0013561209]|1566265937086
218|K6DS3TR Accelerometer|[0.50637364,0.18195933,10.146626]|1566265937088
218|Samsung Linear Acceleration Sensor|[0.19649392,0.013154671,0.34632683]|1566265937089
218|K6DS3TR Gyroscope|[0.011728611,0.013585638,0.010250319]|1566265937097
218|K6DS3TR Accelerometer|[0.2621651,0.062249243,10.149021]|1566265937099
218|Samsung Linear Acceleration Sensor|[-0.046390265,-0.1076819,0.34869957]|1566265937098
218|K6DS3TR Gyroscope|[-0.0053756163,-0.031618387,-0.0013561209]|1566265937106
218|K6DS3TR Accelerometer|[0.40462008,0.19752164,10.061633]|1566265937108
218|Samsung Linear Acceleration Sensor|[0.09279311,0.028068408,0.26140594]|1566265937108
218|K6DS3TR Gyroscope|[-0.010873403,0.03374419,0.018191567]|1566265937116
218|K6DS3TR Accelerometer|[0.31004912,0.14844051,10.064027]|1566265937118
218|Samsung Linear Acceleration Sensor|[0.0013403296,-0.019883692,0.26368237]|1566265937118
218|K6DS3TR Gyroscope|[1.221709E-4,-0.00962724,0.008417723]|1566265937127
218|K6DS3TR Accelerometer|[0.22266077,-0.1328782,9.807847]|1566265937129
218|Samsung Linear Acceleration Sensor|[-0.08699827,-0.30060828,0.0075216293]|1566265937129
218|K6DS3TR Gyroscope|[-0.007819079,0.01480737,0.01391551]|1566265937136
218|K6DS3TR Accelerometer|[0.30765492,0.053869538,9.794679]|1566265937138
218|Samsung Linear Acceleration Sensor|[-5.941093E-4,-0.11232973,-0.0057172775]|1566265937139
218|K6DS3TR Gyroscope|[0.0025656316,7.574707E-4,0.011472049]|1566265937147
218|K6DS3TR Accelerometer|[0.2741361,0.29328972,9.455899]|1566265937149
218|Samsung Linear Acceleration Sensor|[-0.034027576,0.127171,-0.3444996]|1566265937149
218|K6DS3TR Gyroscope|[-0.0029321574,0.0013683364,0.0016982054]|1566265937156
218|K6DS3TR Accelerometer|[0.15083471,0.16879122,9.607931]|1566265937158
218|Samsung Linear Acceleration Sensor|[-0.15689209,0.003206119,-0.19249058]|1566265937158
218|K6DS3TR Gyroscope|[0.0031764973,0.0050335266,0.009639453]|1566265937166
218|K6DS3TR Accelerometer|[0.30406362,0.2896984,9.941922]|1566265937169
218|Samsung Linear Acceleration Sensor|[-0.0029314756,0.12380779,0.14148235]|1566265937169
218|K6DS3TR Gyroscope|[-0.0029321574,-0.014514161,0.0108611835]|1566265937177
218|K6DS3TR Accelerometer|[0.18076223,0.023942016,10.007763]|1566265937179
218|Samsung Linear Acceleration Sensor|[-0.12715301,-0.14136904,0.20734215]|1566265937178
218|K6DS3TR Gyroscope|[0.0031764973,0.009309582,0.01513724]|1566265937186
218|K6DS3TR Accelerometer|[0.44891283,-0.12090719,10.085575]|1566265937188
218|Samsung Linear Acceleration Sensor|[0.14204901,-0.28563434,0.28511143]|1566265937188
218|K6DS3TR Gyroscope|[0.008063419,-0.0120707005,0.006585127]|1566265937196
218|K6DS3TR Accelerometer|[0.08619126,-0.011971008,9.935937]|1566265937199
218|Samsung Linear Acceleration Sensor|[-0.22117081,-0.17625274,0.13548183]|1566265937199
218|K6DS3TR Gyroscope|[0.003787361,0.004422661,0.007195993]|1566265937207
218|K6DS3TR Accelerometer|[0.22984336,0.16879122,9.9790325]|1566265937208
218|Samsung Linear Acceleration Sensor|[-0.07635771,0.005136296,0.1785307]|1566265937208
218|K6DS3TR Gyroscope|[-0.0010995604,0.008698717,0.012082914]|1566265937216
218|K6DS3TR Accelerometer|[0.3196259,0.08140286,9.817424]|1566265937218
218|Samsung Linear Acceleration Sensor|[0.014821202,-0.08112959,0.016859055]|1566265937218
218|K6DS3TR Gyroscope|[0.00928515,0.0019791983,0.017580703]|1566265937227
218|K6DS3TR Accelerometer|[0.33399114,0.01316811,9.61272]|1566265937229
218|Samsung Linear Acceleration Sensor|[0.02974853,-0.14903966,-0.18786812]|1566265937229
218|K6DS3TR Gyroscope|[0.008674284,-0.004129451,0.016358972]|1566265937237
218|K6DS3TR Accelerometer|[0.1400608,0.16400282,9.64145]|1566265937238
218|Samsung Linear Acceleration Sensor|[-0.16391732,0.0019694418,-0.15914822]|1566265937238
218|K6DS3TR Gyroscope|[0.011117745,0.008087851,0.007195993]|1566265937246
218|K6DS3TR Accelerometer|[0.24899697,0.1400608,9.773131]|1566265937248
218|Samsung Linear Acceleration Sensor|[-0.053520173,-0.022194028,-0.027507782]|1566265937248
218|K6DS3TR Gyroscope|[0.017837264,-0.004129451,0.007195993]|1566265937257
218|K6DS3TR Accelerometer|[0.29568392,0.08140286,9.752781]|1566265937259
218|Samsung Linear Acceleration Sensor|[-0.006669432,-0.08165362,-0.04785061]|1566265937259
218|K6DS3TR Gyroscope|[0.014782937,0.0013683364,-0.0013561209]|1566265937266
218|K6DS3TR Accelerometer|[0.2657564,-0.017956512,10.272323]|1566265937268
218|Samsung Linear Acceleration Sensor|[-0.03583631,-0.1812004,0.47167015]|1566265937268
218|K6DS3TR Gyroscope|[0.00928515,0.010531314,0.0029199359]|1566265937276
218|K6DS3TR Accelerometer|[0.2777274,0.16639702,10.016143]|1566265937278
218|Samsung Linear Acceleration Sensor|[-0.022293866,0.0032617599,0.21544075]|1566265937279
218|K6DS3TR Gyroscope|[0.0025656316,-0.0010751262,0.0041416665]|1566265937287
218|K6DS3TR Accelerometer|[0.19393034,0.05865794,9.953894]|1566265937289
218|Samsung Linear Acceleration Sensor|[-0.10547735,-0.103597954,0.15315819]|1566265937289
218|K6DS3TR Gyroscope|[0.005619958,-0.0120707005,0.0010873401]|1566265937296
218|K6DS3TR Accelerometer|[0.2801216,0.07062895,10.03769]|1566265937298
218|Samsung Linear Acceleration Sensor|[-0.019787759,-0.09101676,0.23696041]|1566265937298
218|K6DS3TR Gyroscope|[-0.007819079,1.4660507E-4,0.0016982054]|1566265937306
218|K6DS3TR Accelerometer|[0.29328972,0.22026655,9.672575]|1566265937308
218|Samsung Linear Acceleration Sensor|[-0.006083548,0.06013374,-0.12819672]|1566265937309
218|K6DS3TR Gyroscope|[1.221709E-4,-0.017568488,-7.452556E-4]|1566265937317
218|K6DS3TR Accelerometer|[0.2741361,0.2633622,9.688137]|1566265937319
218|Samsung Linear Acceleration Sensor|[-0.026491165,0.103577554,-0.11260128]|1566265937319
218|K6DS3TR Gyroscope|[-0.0065973476,0.004422661,0.0016982054]|1566265937326
218|K6DS3TR Accelerometer|[0.12928689,0.22266077,9.753978]|1566265937328
218|Samsung Linear Acceleration Sensor|[-0.17015603,0.06370351,-0.046811104]|1566265937328
218|K6DS3TR Gyroscope|[-0.0029321574,-0.0010751262,0.0041416665]|1566265937336
218|K6DS3TR Accelerometer|[0.21787235,0.15682021,9.662998]|1566265937339
218|Samsung Linear Acceleration Sensor|[-0.08088425,-0.0016929209,-0.13781834]|1566265937339
218|K6DS3TR Gyroscope|[-0.0010995604,-0.030396659,0.008417723]|1566265937347
218|K6DS3TR Accelerometer|[0.2717419,0.15203181,9.865308]|1566265937348
218|Samsung Linear Acceleration Sensor|[-0.02925381,-0.0062164366,0.06455517]|1566265937348
218|K6DS3TR Gyroscope|[-0.013927732,-0.0010751262,0.007195993]|1566265937357
218|K6DS3TR Accelerometer|[0.30765492,0.16879122,10.200497]|1566265937359
218|Samsung Linear Acceleration Sensor|[0.007153034,0.012008697,0.39970493]|1566265937359
218|K6DS3TR Gyroscope|[-0.007208213,-0.0022968575,0.0047525316]|1566265937367
218|K6DS3TR Accelerometer|[0.29448682,0.3854665,9.97185]|1566265937368
218|Samsung Linear Acceleration Sensor|[-0.0057088733,0.22900988,0.1710453]|1566265937368
218|K6DS3TR Gyroscope|[-0.007208213,-0.0120707005,0.007195993]|1566265937376
218|K6DS3TR Accelerometer|[0.415394,-0.017956512,10.253169]|1566265937378
218|Samsung Linear Acceleration Sensor|[0.114224255,-0.17366257,0.45238113]|1566265937379
218|K6DS3TR Gyroscope|[-0.013316866,0.006255258,0.01391551]|1566265937387
218|K6DS3TR Accelerometer|[0.37588966,-0.15083471,10.18254]|1566265937389
218|Samsung Linear Acceleration Sensor|[0.07539198,-0.304576,0.38170052]|1566265937388
218|K6DS3TR Gyroscope|[0.008063419,-0.015125027,0.0016982054]|1566265937396
218|K6DS3TR Accelerometer|[0.18555063,0.23822308,9.64983]|1566265937399
218|Samsung Linear Acceleration Sensor|[-0.116145074,0.084031776,-0.15096474]|1566265937399
218|K6DS3TR Gyroscope|[0.012339475,0.0050335266,0.01391551]|1566265937407
218|K6DS3TR Accelerometer|[0.39983168,0.32321724,9.749189]|1566265937408
218|Samsung Linear Acceleration Sensor|[0.09860766,0.1678587,-0.051602364]|1566265937408
218|K6DS3TR Gyroscope|[-4.8869476E-4,-0.023066275,0.009639453]|1566265937416
218|K6DS3TR Accelerometer|[0.33518824,0.22864626,9.339781]|1566265937418
218|Samsung Linear Acceleration Sensor|[0.03166747,0.07321136,-0.46093845]|1566265937418
218|K6DS3TR Gyroscope|[0.017837264,0.010531314,0.021245893]|1566265937427
218|K6DS3TR Accelerometer|[0.36990416,0.061052144,9.192537]|1566265937429
218|Samsung Linear Acceleration Sensor|[0.06720832,-0.096033886,-0.608181]|1566265937429
218|K6DS3TR Gyroscope|[0.021502454,-0.016957622,0.005974262]|1566265937437
218|K6DS3TR Accelerometer|[-0.008379706,0.5422867,9.205706]|1566265937438
218|Samsung Linear Acceleration Sensor|[-0.31226823,0.38230327,-0.59492874]|1566265937438
218|K6DS3TR Gyroscope|[0.020891588,7.574707E-4,0.0090285875]|1566265937446
218|K6DS3TR Accelerometer|[0.41180268,0.40701428,9.8437605]|1566265937448
218|Samsung Linear Acceleration Sensor|[0.108148634,0.24374667,0.043172836]|1566265937448
218|K6DS3TR Gyroscope|[0.015393801,-0.0016859919,0.0108611835]|1566265937457
218|K6DS3TR Accelerometer|[0.10534488,0.46327803,9.745598]|1566265937459
218|Samsung Linear Acceleration Sensor|[-0.19779922,0.29656482,-0.054947853]|1566265937459
218|K6DS3TR Gyroscope|[0.001954766,-0.017568488,0.0108611835]|1566265937467
218|K6DS3TR Accelerometer|[0.60932434,0.12569559,10.213664]|1566265937469
218|Samsung Linear Acceleration Sensor|[0.30429196,-0.042492807,0.41320133]|1566265937468
218|K6DS3TR Gyroscope|[0.007452553,-0.0029077232,0.017580703]|1566265937476
218|K6DS3TR Accelerometer|[0.06584055,0.48243165,9.714474]|1566265937478
218|Samsung Linear Acceleration Sensor|[-0.23902097,0.3114962,-0.08594608]|1566265937478
218|K6DS3TR Gyroscope|[0.003787361,-0.010848969,0.0108611835]|1566265937487
218|K6DS3TR Accelerometer|[0.60094464,0.23582886,10.0269165]|1566265937489
218|Samsung Linear Acceleration Sensor|[0.29466757,0.06277852,0.22657776]|1566265937489
218|K6DS3TR Gyroscope|[-0.0017104261,0.025802944,0.021856759]|1566265937497
218|K6DS3TR Accelerometer|[0.027533319,0.16280572,9.657013]|1566265937499
218|Samsung Linear Acceleration Sensor|[-0.27591133,-0.011380434,-0.14339352]|1566265937498
218|K6DS3TR Gyroscope|[0.0031764973,-0.043224826,0.010250319]|1566265937506
218|K6DS3TR Accelerometer|[0.51355624,0.20111294,9.589975]|1566265937508
218|Samsung Linear Acceleration Sensor|[0.2056857,0.025493816,-0.21026707]|1566265937508
218|K6DS3TR Gyroscope|[0.0031764973,0.03252246,0.02552195]|1566265937517
218|K6DS3TR Accelerometer|[0.17118542,0.11492168,9.398438]|1566265937519
218|Samsung Linear Acceleration Sensor|[-0.13343619,-0.061694972,-0.4018879]|1566265937519
218|K6DS3TR Gyroscope|[0.011117745,-0.020011948,0.013304644]|1566265937527
218|K6DS3TR Accelerometer|[0.36631286,0.20949265,9.582792]|1566265937529
218|Samsung Linear Acceleration Sensor|[0.059677124,0.03114137,-0.21743965]|1566265937528
218|K6DS3TR Gyroscope|[0.001954766,0.020305157,0.019413298]|1566265937536
218|K6DS3TR Accelerometer|[0.4237737,0.4165911,9.781511]|1566265937538
218|Samsung Linear Acceleration Sensor|[0.11876699,0.23691086,-0.01874733]|1566265937538
218|K6DS3TR Gyroscope|[-0.0017104261,0.009920448,0.017580703]|1566265937547
218|K6DS3TR Accelerometer|[0.16160862,0.18794483,9.907207]|1566265937549
218|Samsung Linear Acceleration Sensor|[-0.14241304,0.0075383484,0.10693073]|1566265937549
218|K6DS3TR Gyroscope|[0.0025656316,-0.0035185888,0.02552195]|1566265937557
218|K6DS3TR Accelerometer|[0.45489833,0.16519992,10.242394]|1566265937559
218|Samsung Linear Acceleration Sensor|[0.15024698,-0.016069934,0.44215393]|1566265937558
218|K6DS3TR Gyroscope|[-0.007819079,0.005644392,0.019413298]|1566265937566
218|K6DS3TR Accelerometer|[0.17118542,0.20231004,10.102334]|1566265937568
218|Samsung Linear Acceleration Sensor|[-0.13286103,0.021272898,0.30207062]|1566265937568
218|K6DS3TR Gyroscope|[-0.020647246,0.0038117953,0.018802432]|1566265937577
218|K6DS3TR Accelerometer|[0.59376204,0.23822308,9.835381]|1566265937579
218|Samsung Linear Acceleration Sensor|[0.28951848,0.058593035,0.035097122]|1566265937578
218|K6DS3TR Gyroscope|[-0.010262538,0.017861698,0.0316306]|1566265937586
218|K6DS3TR Accelerometer|[0.5279215,-0.15083471,10.210073]|1566265937589
218|Samsung Linear Acceleration Sensor|[0.22444832,-0.32921976,0.4097433]|1566265937589
218|K6DS3TR Gyroscope|[0.003787361,-0.009016374,0.02307849]|1566265937596
218|K6DS3TR Accelerometer|[0.30765492,-0.17597382,9.844957]|1566265937598
218|Samsung Linear Acceleration Sensor|[0.0024448931,-0.35371995,0.04466915]|1566265937598
218|K6DS3TR Gyroscope|[-0.0035430193,0.005644392,0.028576277]|1566265937606
218|K6DS3TR Accelerometer|[0.36391866,0.33159694,9.879673]|1566265937609
218|Samsung Linear Acceleration Sensor|[0.058470577,0.1546782,0.07937813]|1566265937608
218|K6DS3TR Gyroscope|[0.021502454,0.010531314,0.04140445]|1566265937616
218|K6DS3TR Accelerometer|[0.33399114,-0.0035913025,9.721656]|1566265937618
218|Samsung Linear Acceleration Sensor|[0.028768986,-0.18172272,-0.07862377]|1566265937619
218|K6DS3TR Gyroscope|[0.012339475,-0.020622814,0.0334632]|1566265937627
218|K6DS3TR Accelerometer|[0.05746084,-0.03232172,9.552865]|1566265937629
218|Samsung Linear Acceleration Sensor|[-0.24989408,-0.21043636,-0.24734879]|1566265937629
218|K6DS3TR Gyroscope|[0.039828412,0.01480737,0.032241467]|1566265937636
218|K6DS3TR Accelerometer|[0.4249708,-0.14724341,9.883265]|1566265937638
218|Samsung Linear Acceleration Sensor|[0.11863044,-0.32714355,0.08305073]|1566265937638
218|K6DS3TR Gyroscope|[0.03371976,-0.016346758,0.02307849]|1566265937646
218|K6DS3TR Accelerometer|[0.16759412,0.31603462,9.725247]|1566265937649
218|Samsung Linear Acceleration Sensor|[-0.1403232,0.13407679,-0.07487869]|1566265937649
218|K6DS3TR Gyroscope|[0.012339475,0.029468138,0.02430022]|1566265937657
218|K6DS3TR Accelerometer|[0.36990416,0.38307226,10.189722]|1566265937659
218|Samsung Linear Acceleration Sensor|[0.064747274,0.20043898,0.38952255]|1566265937658
218|K6DS3TR Gyroscope|[0.014782937,0.006255258,0.010250319]|1566265937666
218|K6DS3TR Accelerometer|[0.095768064,0.05267244,10.16578]|1566265937668
218|Samsung Linear Acceleration Sensor|[-0.20841983,-0.13066128,0.3655634]|1566265937668
218|K6DS3TR Gyroscope|[-0.0035430193,0.017861698,0.017580703]|1566265937677
218|K6DS3TR Accelerometer|[0.37469256,0.07182605,10.284293]|1566265937679
218|Samsung Linear Acceleration Sensor|[0.07239482,-0.110259585,0.48399544]|1566265937679
218|K6DS3TR Gyroscope|[-0.007208213,-0.0077946447,0.01391551]|1566265937686
218|K6DS3TR Accelerometer|[0.14604631,0.08499416,10.217256]|1566265937688
218|Samsung Linear Acceleration Sensor|[-0.15650678,-0.0953866,0.41693306]|1566265937688
218|K6DS3TR Gyroscope|[-0.009040806,0.011142179,0.021856759]|1566265937696
218|K6DS3TR Accelerometer|[0.4309563,0.16280572,10.1382475]|1566265937698
218|Samsung Linear Acceleration Sensor|[0.12960884,-0.015850112,0.33785725]|1566265937699
218|K6DS3TR Gyroscope|[-0.01637119,-0.0120707005,0.02430022]|1566265937707
218|K6DS3TR Accelerometer|[0.22984336,0.18674773,9.6845455]|1566265937709
218|Samsung Linear Acceleration Sensor|[-0.07246016,0.010361865,-0.115857124]|1566265937708
218|K6DS3TR Gyroscope|[-0.0084299445,7.574707E-4,0.028576277]|1566265937716
218|K6DS3TR Accelerometer|[0.22744916,0.07182605,9.520543]|1566265937718
218|Samsung Linear Acceleration Sensor|[-0.07445325,-0.10294717,-0.27990055]|1566265937719
218|K6DS3TR Gyroscope|[-0.0029321574,0.010531314,0.0334632]|1566265937727
218|K6DS3TR Accelerometer|[0.2741361,0.019153614,9.64145]|1566265937728
218|Samsung Linear Acceleration Sensor|[-0.026425838,-0.15428983,-0.15905857]|1566265937728
218|K6DS3TR Gyroscope|[7.3303655E-4,-0.013903296,0.018191567]|1566265937736
218|K6DS3TR Accelerometer|[0.34476504,0.16160862,9.890448]|1566265937738
